date,sku_id,daypart,sku_name,sku_category,base_quantity_sold,avg_unit_price,outlet_id,outlet_factor,daypart_factor,estimated_true_demand,actual_sales,day_of_week,is_weekend,month,week_of_year,day_of_year,lag_7,lag_30,rolling_mean_7,rolling_mean_30
2022-05-20,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,4,0,5,20,140,1.0,0.0,1.5714285714285714,1.5666666666666667
2022-05-21,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,1,2.2,subang,0.9,1.1,1,1,5,1,5,20,141,2.0,3.0,1.4285714285714286,1.5666666666666667
2022-05-22,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,2,2.2,subang,0.9,1.1,2,2,6,1,5,20,142,3.0,1.0,1.2857142857142858,1.5
2022-05-23,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,6,2.2,subang,0.9,1.1,6,6,0,0,5,21,143,2.0,4.0,1.1428571428571428,1.5333333333333334
2022-05-24,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,1,0,5,21,144,0.0,1.0,1.7142857142857142,1.6
2022-05-25,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,3,2.2,subang,0.9,1.1,3,3,2,0,5,21,145,3.0,1.0,1.7142857142857142,1.5666666666666667
2022-05-26,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,8,3.6500000000000004,subang,0.9,1.1,8,8,3,0,5,21,146,0.0,0.0,1.7142857142857142,1.6333333333333333
2022-05-27,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,10,2.2,subang,0.9,1.1,9,9,4,0,5,21,147,0.0,0.0,2.857142857142857,1.9
2022-05-28,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,18,5.422222222222222,subang,0.9,1.1,18,18,5,1,5,21,148,1.0,1.0,4.142857142857143,2.2
2022-05-29,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,24,4.616666666666666,subang,0.9,1.1,23,23,6,1,5,21,149,2.0,0.0,6.571428571428571,2.7666666666666666
2022-05-30,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,4,2.2,subang,0.9,1.1,4,4,0,0,5,22,150,6.0,0.0,9.571428571428571,3.533333333333333
2022-05-31,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,1,0,5,22,151,0.0,7.0,9.285714285714286,3.6666666666666665
2022-06-01,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,2,0,6,22,152,3.0,0.0,9.285714285714286,3.433333333333333
2022-06-02,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,3,0,6,22,153,8.0,0.0,8.857142857142858,3.433333333333333
2022-06-03,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,4,0,6,22,154,9.0,0.0,7.714285714285714,3.433333333333333
2022-06-04,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,1,2.2,subang,0.9,1.1,1,1,5,1,6,22,155,18.0,0.0,6.428571428571429,3.433333333333333
2022-06-05,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,9,5.68,subang,0.9,1.1,9,9,6,1,6,22,156,23.0,6.0,4.0,3.466666666666667
2022-06-06,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,13,4.375,subang,0.9,1.1,13,13,0,0,6,23,157,4.0,7.0,2.0,3.566666666666667
2022-06-07,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,2,2.2,subang,0.9,1.1,2,2,1,0,6,23,158,0.0,3.0,3.2857142857142856,3.7666666666666666
2022-06-08,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,1,2.2,subang,0.9,1.1,1,1,2,0,6,23,159,0.0,0.0,3.5714285714285716,3.7333333333333334
2022-06-09,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,3,0,6,23,160,0.0,2.0,3.7142857142857144,3.7666666666666666
2022-06-10,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,4,0,6,23,161,0.0,0.0,3.7142857142857144,3.7
2022-06-11,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,7,8.0,subang,0.9,1.1,6,6,5,1,6,23,162,1.0,0.0,3.7142857142857144,3.7
2022-06-12,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,5,6.066666666666666,subang,0.9,1.1,5,5,6,1,6,23,163,9.0,1.0,4.428571428571429,3.9
2022-06-13,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,1,2.2,subang,0.9,1.1,1,1,0,0,6,24,164,13.0,2.0,3.857142857142857,4.033333333333333
2022-06-14,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,1,2.2,subang,0.9,1.1,1,1,1,0,6,24,165,2.0,3.0,2.142857142857143,4.0
2022-06-15,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,2,0,6,24,166,1.0,2.0,2.0,3.933333333333333
2022-06-16,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,3,0,6,24,167,0.0,0.0,1.8571428571428572,3.8666666666666667
2022-06-17,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,2,2.2,subang,0.9,1.1,2,2,4,0,6,24,168,0.0,3.0,1.8571428571428572,3.8666666666666667
2022-06-18,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,5,1,6,24,169,6.0,0.0,2.142857142857143,3.8333333333333335
2022-06-19,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,8,5.68,subang,0.9,1.1,8,8,6,1,6,24,170,5.0,0.0,1.2857142857142858,3.8333333333333335
2022-06-20,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,0,0,6,25,171,1.0,1.0,1.7142857142857142,4.1
2022-06-21,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,2,2.2,subang,0.9,1.1,2,2,1,0,6,25,172,1.0,2.0,1.5714285714285714,4.066666666666666
2022-06-22,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,1,2.2,subang,0.9,1.1,1,1,2,0,6,25,173,0.0,6.0,1.7142857142857142,4.066666666666666
2022-06-23,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,3,0,6,25,174,0.0,0.0,1.8571428571428572,3.9
2022-06-24,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,4,0,6,25,175,2.0,3.0,1.8571428571428572,3.9
2022-06-25,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,3,6.066666666666666,subang,0.9,1.1,3,3,5,1,6,25,176,0.0,8.0,1.5714285714285714,3.8
2022-06-26,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,2,2.2,subang,0.9,1.1,2,2,6,1,6,25,177,8.0,9.0,2.0,3.6333333333333333
2022-06-27,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,0,0,6,26,178,0.0,18.0,1.1428571428571428,3.4
2022-06-28,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,1,2.2,subang,0.9,1.1,1,1,1,0,6,26,179,2.0,23.0,1.1428571428571428,2.8
2022-06-29,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,2,0,6,26,180,1.0,4.0,1.0,2.066666666666667
2022-06-30,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,3,0,6,26,181,0.0,0.0,0.8571428571428571,1.9333333333333333
2022-07-01,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,4,0,7,26,182,0.0,0.0,0.8571428571428571,1.9333333333333333
2022-07-02,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,1,2.3,subang,0.9,1.1,1,1,5,1,7,26,183,3.0,0.0,0.8571428571428571,1.9333333333333333
2022-07-03,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,2,2.3,subang,0.9,1.1,2,2,6,1,7,26,184,2.0,0.0,0.5714285714285714,1.9666666666666666
2022-07-04,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,1,2.3,subang,0.9,1.1,1,1,0,0,7,27,185,0.0,1.0,0.5714285714285714,2.033333333333333
2022-07-05,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,1,0,7,27,186,1.0,9.0,0.7142857142857143,2.033333333333333
2022-07-06,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,2,0,7,27,187,0.0,13.0,0.5714285714285714,1.7333333333333334
2022-07-07,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,1,9.0,subang,0.9,1.1,1,1,3,0,7,27,188,0.0,2.0,0.5714285714285714,1.3
2022-07-08,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,3,5.65,subang,0.9,1.1,3,3,4,0,7,27,189,0.0,1.0,0.7142857142857143,1.2666666666666666
2022-07-09,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,4,2.3,subang,0.9,1.1,4,4,5,1,7,27,190,1.0,0.0,1.1428571428571428,1.3333333333333333
2022-07-10,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,8,2.3,subang,0.9,1.1,9,9,6,1,7,27,191,2.0,0.0,1.5714285714285714,1.4666666666666666
2022-07-11,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,2,9.0,subang,0.9,1.1,2,2,0,0,7,28,192,1.0,6.0,2.5714285714285716,1.7666666666666666
2022-07-12,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,2,2.3,subang,0.9,1.1,2,2,1,0,7,28,193,0.0,5.0,2.7142857142857144,1.6333333333333333
2022-07-13,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,1,2.3,subang,0.9,1.1,1,1,2,0,7,28,194,0.0,1.0,3.0,1.5333333333333334
2022-07-14,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,6,5.65,subang,0.9,1.1,6,6,3,0,7,28,195,1.0,1.0,3.142857142857143,1.5333333333333334
2022-07-15,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,8,3.9749999999999996,subang,0.9,1.1,8,8,4,0,7,28,196,3.0,0.0,3.857142857142857,1.7
2022-07-16,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,15,4.214285714285714,subang,0.9,1.1,14,14,5,1,7,28,197,4.0,0.0,4.571428571428571,1.9666666666666666
2022-07-17,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,6,6.32,subang,0.9,1.1,6,6,6,1,7,28,198,9.0,2.0,6.0,2.433333333333333
2022-07-18,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,0,0,7,29,199,2.0,0.0,5.571428571428571,2.566666666666667
2022-07-19,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,3,2.3,subang,0.9,1.1,3,3,1,0,7,29,200,2.0,8.0,5.285714285714286,2.566666666666667
2022-07-20,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,2,9.0,subang,0.9,1.1,2,2,2,0,7,29,201,1.0,0.0,5.428571428571429,2.4
2022-07-21,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,2,2.3,subang,0.9,1.1,2,2,3,0,7,29,202,6.0,2.0,5.571428571428571,2.466666666666667
2022-07-22,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,2,2.3,subang,0.9,1.1,2,2,4,0,7,29,203,8.0,1.0,5.0,2.466666666666667
2022-07-23,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,4,7.325,subang,0.9,1.1,3,3,5,1,7,29,204,14.0,0.0,4.142857142857143,2.5
2022-07-24,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,15,5.65,subang,0.9,1.1,15,15,6,1,7,29,205,6.0,0.0,2.5714285714285716,2.6
2022-07-25,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,6,5.65,subang,0.9,1.1,6,6,0,0,7,30,206,0.0,3.0,3.857142857142857,3.1
2022-07-26,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,1,0,7,30,207,3.0,2.0,4.714285714285714,3.2
2022-07-27,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,3,9.0,subang,0.9,1.1,3,3,2,0,7,30,208,2.0,0.0,4.285714285714286,3.1333333333333333
2022-07-28,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,4,2.3,subang,0.9,1.1,4,4,3,0,7,30,209,2.0,1.0,4.428571428571429,3.2333333333333334
2022-07-29,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,2,5.65,subang,0.9,1.1,2,2,4,0,7,30,210,2.0,0.0,4.714285714285714,3.3333333333333335
2022-07-30,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,11,3.9749999999999996,subang,0.9,1.1,11,11,5,1,7,30,211,3.0,0.0,4.714285714285714,3.4
2022-07-31,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,4,3.9749999999999996,subang,0.9,1.1,4,4,6,1,7,30,212,15.0,0.0,5.857142857142857,3.7666666666666666
2022-08-01,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,4,3.9749999999999996,subang,0.9,1.1,4,4,0,0,8,31,213,6.0,1.0,4.285714285714286,3.9
2022-08-02,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,4,3.9749999999999996,subang,0.9,1.1,4,4,1,0,8,31,214,0.0,2.0,4.0,4.0
2022-08-03,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,2,5.65,subang,0.9,1.1,2,2,2,0,8,31,215,3.0,1.0,4.571428571428571,4.066666666666666
2022-08-04,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,1,9.0,subang,0.9,1.1,1,1,3,0,8,31,216,4.0,0.0,4.428571428571429,4.1
2022-08-05,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,10,5.6499999999999995,subang,0.9,1.1,9,9,4,0,8,31,217,2.0,0.0,4.0,4.133333333333334
2022-08-06,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,5,2.3,subang,0.9,1.1,4,4,5,1,8,31,218,11.0,1.0,5.0,4.433333333333334
2022-08-07,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,10,6.32,subang,0.9,1.1,9,9,6,1,8,31,219,4.0,3.0,4.0,4.533333333333333
2022-08-08,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,2,5.65,subang,0.9,1.1,2,2,0,0,8,32,220,4.0,4.0,4.714285714285714,4.733333333333333
2022-08-09,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,6,4.533333333333333,subang,0.9,1.1,6,6,1,0,8,32,221,4.0,9.0,4.428571428571429,4.666666666666667
2022-08-10,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,4,4.533333333333333,subang,0.9,1.1,4,4,2,0,8,32,222,2.0,2.0,4.714285714285714,4.566666666666666
2022-08-11,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,7,6.32,subang,0.9,1.1,7,7,3,0,8,32,223,1.0,2.0,5.0,4.633333333333334
2022-08-12,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,5,5.65,subang,0.9,1.1,6,6,4,0,8,32,224,9.0,1.0,5.857142857142857,4.8
2022-08-13,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,6,4.533333333333334,subang,0.9,1.1,6,6,5,1,8,32,225,4.0,6.0,5.428571428571429,4.966666666666667
2022-08-14,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,22,4.736363636363636,subang,0.9,1.1,21,21,6,1,8,32,226,9.0,8.0,5.714285714285714,4.966666666666667
2022-08-15,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,7,6.766666666666667,subang,0.9,1.1,6,6,0,0,8,33,227,2.0,14.0,7.428571428571429,5.4
2022-08-16,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,2,2.3,subang,0.9,1.1,2,2,1,0,8,33,228,6.0,6.0,8.0,5.133333333333334
2022-08-17,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,8,3.9749999999999996,subang,0.9,1.1,7,7,2,0,8,33,229,4.0,0.0,7.428571428571429,5.0
2022-08-18,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,10,5.171428571428572,subang,0.9,1.1,10,10,3,0,8,33,230,7.0,3.0,7.857142857142857,5.233333333333333
2022-08-19,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,9,3.6399999999999997,subang,0.9,1.1,9,9,4,0,8,33,231,6.0,2.0,8.285714285714286,5.466666666666667
2022-08-20,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,9,3.4166666666666665,subang,0.9,1.1,9,9,5,1,8,33,232,6.0,2.0,8.714285714285714,5.7
2022-08-21,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,15,4.127272727272727,subang,0.9,1.1,16,16,6,1,8,33,233,21.0,2.0,9.142857142857142,5.933333333333334
2022-08-22,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,2,5.65,subang,0.9,1.1,2,2,0,0,8,34,234,6.0,3.0,8.428571428571429,6.4
2022-08-23,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,10,3.9749999999999996,subang,0.9,1.1,9,9,1,0,8,34,235,2.0,15.0,7.857142857142857,6.366666666666666
2022-08-24,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,3,2.3,subang,0.9,1.1,3,3,2,0,8,34,236,7.0,6.0,8.857142857142858,6.166666666666667
2022-08-25,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,5,7.325,subang,0.9,1.1,5,5,3,0,8,34,237,10.0,0.0,8.285714285714286,6.066666666666666
2022-08-26,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,1,2.3,subang,0.9,1.1,1,1,4,0,8,34,238,9.0,3.0,7.571428571428571,6.233333333333333
2022-08-27,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,7,6.32,subang,0.9,1.1,8,8,5,1,8,34,239,9.0,4.0,6.428571428571429,6.166666666666667
2022-08-28,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,8,6.766666666666667,subang,0.9,1.1,8,8,6,1,8,34,240,16.0,2.0,6.285714285714286,6.3
2022-08-29,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,8,2.3,subang,0.9,1.1,9,9,0,0,8,35,241,2.0,11.0,5.142857142857143,6.5
2022-08-30,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,1,2.3,subang,0.9,1.1,1,1,1,0,8,35,242,9.0,4.0,6.142857142857143,6.433333333333334
2022-08-31,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,4,2.3,subang,0.9,1.1,4,4,2,0,8,35,243,3.0,4.0,5.0,6.333333333333333
2022-09-01,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,3,0,9,35,244,5.0,4.0,5.142857142857143,6.333333333333333
2022-09-02,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,4,0,9,35,245,1.0,2.0,4.428571428571429,6.2
2022-09-03,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,3,2.3,subang,0.9,1.1,3,3,5,1,9,35,246,8.0,1.0,4.285714285714286,6.133333333333334
2022-09-04,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,2,2.3,subang,0.9,1.1,2,2,6,1,9,35,247,8.0,9.0,3.5714285714285716,6.2
2022-09-05,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,0,0,9,36,248,9.0,4.0,2.7142857142857144,5.966666666666667
2022-09-06,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,1,2.3,subang,0.9,1.1,1,1,1,0,9,36,249,1.0,9.0,1.4285714285714286,5.833333333333333
2022-09-07,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,2,0,9,36,250,4.0,2.0,1.4285714285714286,5.566666666666666
2022-09-08,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,3,0,9,36,251,0.0,6.0,0.8571428571428571,5.5
2022-09-09,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,1,2.3,subang,0.9,1.1,1,1,4,0,9,36,252,0.0,4.0,0.8571428571428571,5.3
2022-09-10,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,4,2.3,subang,0.9,1.1,4,4,5,1,9,36,253,3.0,7.0,1.0,5.2
2022-09-11,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,6,5.65,subang,0.9,1.1,6,6,6,1,9,36,254,2.0,6.0,1.1428571428571428,5.1
2022-09-12,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,2,2.3,subang,0.9,1.1,2,2,0,0,9,37,255,0.0,6.0,1.7142857142857142,5.1
2022-09-13,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,1,0,9,37,256,1.0,21.0,2.0,4.966666666666667
2022-09-14,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,4,2.3,subang,0.9,1.1,4,4,2,0,9,37,257,0.0,6.0,1.8571428571428572,4.266666666666667
2022-09-15,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,1,2.3,subang,0.9,1.1,1,1,3,0,9,37,258,0.0,2.0,2.4285714285714284,4.2
2022-09-16,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,1,2.3,subang,0.9,1.1,1,1,4,0,9,37,259,1.0,7.0,2.5714285714285716,4.166666666666667
2022-09-17,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,3,9.0,subang,0.9,1.1,3,3,5,1,9,37,260,4.0,10.0,2.5714285714285716,3.966666666666667
2022-09-18,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,7,7.325,subang,0.9,1.1,9,9,6,1,9,37,261,6.0,9.0,2.4285714285714284,3.7333333333333334
2022-09-19,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,0,0,9,38,262,2.0,9.0,2.857142857142857,3.7333333333333334
2022-09-20,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,1,0,9,38,263,0.0,16.0,2.5714285714285716,3.433333333333333
2022-09-21,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,2,0,9,38,264,4.0,2.0,2.5714285714285716,2.9
2022-09-22,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,2,2.3,subang,0.9,1.1,2,2,3,0,9,38,265,1.0,9.0,2.0,2.8333333333333335
2022-09-23,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,1,9.0,subang,0.9,1.1,1,1,4,0,9,38,266,1.0,3.0,2.142857142857143,2.6
2022-09-24,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,2,2.3,subang,0.9,1.1,2,2,5,1,9,38,267,3.0,5.0,2.142857142857143,2.533333333333333
2022-09-25,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,7,2.3,subang,0.9,1.1,7,7,6,1,9,38,268,9.0,1.0,2.0,2.433333333333333
2022-09-26,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,0,0,9,39,269,0.0,8.0,1.7142857142857142,2.6333333333333333
2022-09-27,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,1,2.3,subang,0.9,1.1,1,1,1,0,9,39,270,0.0,8.0,1.7142857142857142,2.3666666666666667
2022-09-28,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,2,0,9,39,271,0.0,9.0,1.8571428571428572,2.1333333333333333
2022-09-29,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,3,0,9,39,272,2.0,1.0,1.8571428571428572,1.8333333333333333
2022-09-30,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,1.6,subang,0.9,1.1,0,0,4,0,9,39,273,1.0,4.0,1.5714285714285714,1.8
2022-05-04,country_sourdough,evening,Country Sourdough,Bread,0,1.6,subang,0.9,0.9,0,0,2,0,5,18,124,7.0,0.0,3.0,5.033333333333333
2022-05-05,country_sourdough,evening,Country Sourdough,Bread,6,2.12,subang,0.9,0.9,4,4,3,0,5,18,125,7.0,6.0,2.0,5.033333333333333
2022-05-06,country_sourdough,evening,Country Sourdough,Bread,5,1.9125,subang,0.9,0.9,4,4,4,0,5,18,126,1.0,2.0,1.5714285714285714,4.966666666666667
2022-05-07,country_sourdough,evening,Country Sourdough,Bread,2,3.3,subang,0.9,0.9,2,2,5,1,5,18,127,0.0,5.0,2.0,5.033333333333333
2022-05-08,country_sourdough,evening,Country Sourdough,Bread,0,1.6,subang,0.9,0.9,0,0,6,1,5,18,128,0.0,3.0,2.2857142857142856,4.933333333333334
2022-05-09,country_sourdough,evening,Country Sourdough,Bread,6,2.0300000000000002,subang,0.9,0.9,5,5,0,0,5,19,129,3.0,2.0,2.2857142857142856,4.833333333333333
