date,sku_id,sku_name,sku_category,daypart,base_quantity_sold,avg_unit_price
2025-12-22,pain_au_chocolat,Pain au Chocolat,Pastry,evening,1,1.25
2025-12-22,pain_au_chocolat,Pain au Chocolat,Pastry,morning,13,1.25
2025-12-22,traditional_baguette,Traditional Baguette,Bread,evening,40,1.2
2025-12-22,traditional_baguette,Traditional Baguette,Bread,midday,62,1.173170731707317
2025-12-22,traditional_baguette,Traditional Baguette,Bread,morning,47,1.2870967741935484
2025-12-23,brioche,Brioche,Pastry,evening,1,6.0
2025-12-23,butter_croissant,Butter Croissant,Pastry,evening,2,1.325
2025-12-23,butter_croissant,Butter Croissant,Pastry,morning,25,1.2307692307692308
2025-12-23,chocolate_cookie,Chocolate Cookie,Dessert,evening,2,1.1
2025-12-23,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,evening,1,2.2
2025-12-23,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,midday,1,2.2
2025-12-23,country_sourdough,Country Sourdough,Bread,evening,3,1.9000000000000001
2025-12-23,country_sourdough,Country Sourdough,Bread,midday,8,1.8875
2025-12-23,country_sourdough,Country Sourdough,Bread,morning,24,1.6238095238095238
2025-12-23,fruit_tart,Fruit Tart,Dessert,evening,1,2.1
2025-12-23,fruit_tart,Fruit Tart,Dessert,midday,3,2.1
2025-12-23,fruit_tart,Fruit Tart,Dessert,morning,4,2.1
2025-12-23,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,15,6.142857142857143
2025-12-23,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,11,5.7272727272727275
2025-12-23,pain_au_chocolat,Pain au Chocolat,Pastry,evening,3,1.25
2025-12-23,pain_au_chocolat,Pain au Chocolat,Pastry,midday,2,1.25
2025-12-23,pain_au_chocolat,Pain au Chocolat,Pastry,morning,16,1.25
2025-12-23,traditional_baguette,Traditional Baguette,Bread,evening,38,1.2384615384615385
2025-12-23,traditional_baguette,Traditional Baguette,Bread,midday,50,1.1972222222222222
2025-12-23,traditional_baguette,Traditional Baguette,Bread,morning,72,1.2040816326530612
2025-12-24,brioche,Brioche,Pastry,evening,2,6.0
2025-12-24,butter_croissant,Butter Croissant,Pastry,evening,4,1.325
2025-12-24,butter_croissant,Butter Croissant,Pastry,midday,4,1.15
2025-12-24,butter_croissant,Butter Croissant,Pastry,morning,13,1.15
2025-12-24,chocolate_cookie,Chocolate Cookie,Dessert,midday,3,1.1
2025-12-24,chocolate_cookie,Chocolate Cookie,Dessert,morning,1,1.1
2025-12-24,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,evening,1,8.0
2025-12-24,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,midday,1,8.0
2025-12-24,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,morning,3,2.2
2025-12-24,country_sourdough,Country Sourdough,Bread,evening,19,1.6235294117647059
2025-12-24,country_sourdough,Country Sourdough,Bread,midday,8,1.575
2025-12-24,country_sourdough,Country Sourdough,Bread,morning,22,1.78
2025-12-24,fruit_tart,Fruit Tart,Dessert,evening,7,2.1
2025-12-24,fruit_tart,Fruit Tart,Dessert,midday,3,6.05
2025-12-24,fruit_tart,Fruit Tart,Dessert,morning,2,2.1
2025-12-24,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,evening,1,2.5
2025-12-24,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,12,6.0
2025-12-24,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,2,5.5
2025-12-24,pain_au_chocolat,Pain au Chocolat,Pastry,evening,1,1.25
2025-12-24,pain_au_chocolat,Pain au Chocolat,Pastry,morning,18,1.25
2025-12-24,traditional_baguette,Traditional Baguette,Bread,evening,80,1.1705882352941177
2025-12-24,traditional_baguette,Traditional Baguette,Bread,midday,84,1.2316326530612245
2025-12-24,traditional_baguette,Traditional Baguette,Bread,morning,86,1.1641509433962265
2025-12-25,brioche,Brioche,Pastry,midday,3,6.0
2025-12-25,brioche,Brioche,Pastry,morning,4,6.0
2025-12-25,butter_croissant,Butter Croissant,Pastry,midday,9,1.22
2025-12-25,butter_croissant,Butter Croissant,Pastry,morning,104,1.1589743589743589
2025-12-25,chocolate_cookie,Chocolate Cookie,Dessert,midday,2,1.1
2025-12-25,chocolate_cookie,Chocolate Cookie,Dessert,morning,2,1.1
2025-12-25,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,midday,10,6.066666666666666
2025-12-25,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,morning,8,3.6500000000000004
2025-12-25,country_sourdough,Country Sourdough,Bread,midday,26,1.6934782608695653
2025-12-25,country_sourdough,Country Sourdough,Bread,morning,48,1.721794871794872
2025-12-25,fruit_tart,Fruit Tart,Dessert,midday,15,8.633333333333333
2025-12-25,fruit_tart,Fruit Tart,Dessert,morning,14,6.9750000000000005
2025-12-25,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,6,5.666666666666667
2025-12-25,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,1,7.0
2025-12-25,pain_au_chocolat,Pain au Chocolat,Pastry,midday,6,1.25
2025-12-25,pain_au_chocolat,Pain au Chocolat,Pastry,morning,69,1.25
2025-12-25,traditional_baguette,Traditional Baguette,Bread,midday,195,1.2194915254237289
2025-12-25,traditional_baguette,Traditional Baguette,Bread,morning,278,1.2034810126582278
2025-12-26,brioche,Brioche,Pastry,evening,1,6.0
2025-12-26,brioche,Brioche,Pastry,morning,8,6.0
2025-12-26,butter_croissant,Butter Croissant,Pastry,midday,16,1.2083333333333333
2025-12-26,butter_croissant,Butter Croissant,Pastry,morning,132,1.1738636363636363
2025-12-26,chocolate_cookie,Chocolate Cookie,Dessert,evening,4,1.1
2025-12-26,chocolate_cookie,Chocolate Cookie,Dessert,midday,3,1.1
2025-12-26,chocolate_cookie,Chocolate Cookie,Dessert,morning,3,1.1
2025-12-26,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,evening,1,2.2
2025-12-26,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,midday,5,2.2
2025-12-26,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,morning,10,2.2
2025-12-26,country_sourdough,Country Sourdough,Bread,evening,15,1.6966666666666665
2025-12-26,country_sourdough,Country Sourdough,Bread,midday,30,1.8419999999999999
2025-12-26,country_sourdough,Country Sourdough,Bread,morning,42,1.7692307692307692
2025-12-26,fruit_tart,Fruit Tart,Dessert,evening,2,10.5
2025-12-26,fruit_tart,Fruit Tart,Dessert,midday,17,11.091666666666667
2025-12-26,fruit_tart,Fruit Tart,Dessert,morning,1,10.0
2025-12-26,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,evening,1,5.0
2025-12-26,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,15,6.111111111111111
2025-12-26,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,18,6.125
2025-12-26,pain_au_chocolat,Pain au Chocolat,Pastry,evening,5,1.25
2025-12-26,pain_au_chocolat,Pain au Chocolat,Pastry,midday,10,1.25
2025-12-26,pain_au_chocolat,Pain au Chocolat,Pastry,morning,93,1.25
2025-12-26,traditional_baguette,Traditional Baguette,Bread,evening,47,1.1894736842105265
2025-12-26,traditional_baguette,Traditional Baguette,Bread,midday,170,1.2005376344086023
2025-12-26,traditional_baguette,Traditional Baguette,Bread,morning,225,1.199586776859504
2025-12-27,brioche,Brioche,Pastry,evening,1,6.0
2025-12-27,brioche,Brioche,Pastry,morning,12,6.0
2025-12-27,butter_croissant,Butter Croissant,Pastry,evening,5,1.3833333333333335
2025-12-27,butter_croissant,Butter Croissant,Pastry,midday,1,1.15
2025-12-27,butter_croissant,Butter Croissant,Pastry,morning,110,1.1694444444444443
2025-12-27,chocolate_cookie,Chocolate Cookie,Dessert,evening,1,1.1
2025-12-27,chocolate_cookie,Chocolate Cookie,Dessert,midday,1,1.1
2025-12-27,chocolate_cookie,Chocolate Cookie,Dessert,morning,13,1.1
2025-12-27,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,evening,2,8.0
2025-12-27,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,midday,6,6.066666666666666
2025-12-27,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,morning,18,5.422222222222222
2025-12-27,country_sourdough,Country Sourdough,Bread,evening,10,1.4777777777777779
2025-12-27,country_sourdough,Country Sourdough,Bread,midday,16,2.022727272727273
2025-12-27,country_sourdough,Country Sourdough,Bread,morning,36,1.97
2025-12-27,fruit_tart,Fruit Tart,Dessert,evening,5,6.92
2025-12-27,fruit_tart,Fruit Tart,Dessert,midday,4,10.033333333333333
2025-12-27,fruit_tart,Fruit Tart,Dessert,morning,16,6.954545454545454
2025-12-27,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,2,5.5
2025-12-27,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,9,6.142857142857143
2025-12-27,pain_au_chocolat,Pain au Chocolat,Pastry,evening,4,1.25
2025-12-27,pain_au_chocolat,Pain au Chocolat,Pastry,morning,96,1.25
2025-12-27,traditional_baguette,Traditional Baguette,Bread,evening,76,1.2292682926829268
2025-12-27,traditional_baguette,Traditional Baguette,Bread,midday,132,1.2014084507042253
2025-12-27,traditional_baguette,Traditional Baguette,Bread,morning,332,1.2094202898550726
2025-12-28,brioche,Brioche,Pastry,midday,3,6.0
2025-12-28,brioche,Brioche,Pastry,morning,6,6.0
2025-12-28,butter_croissant,Butter Croissant,Pastry,midday,7,1.15
2025-12-28,butter_croissant,Butter Croissant,Pastry,morning,189,1.1705882352941175
2025-12-28,chocolate_cookie,Chocolate Cookie,Dessert,midday,4,1.1
2025-12-28,chocolate_cookie,Chocolate Cookie,Dessert,morning,6,1.1
2025-12-28,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,midday,3,2.2
2025-12-28,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,morning,24,4.616666666666666
2025-12-28,country_sourdough,Country Sourdough,Bread,midday,16,1.9807692307692308
2025-12-28,country_sourdough,Country Sourdough,Bread,morning,70,1.8138888888888889
2025-12-28,fruit_tart,Fruit Tart,Dessert,midday,14,3.855555555555555
2025-12-28,fruit_tart,Fruit Tart,Dessert,morning,38,6.861538461538462
2025-12-28,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,8,5.4
2025-12-28,pain_au_chocolat,Pain au Chocolat,Pastry,morning,157,1.25
2025-12-28,traditional_baguette,Traditional Baguette,Bread,midday,191,1.2098958333333334
2025-12-28,traditional_baguette,Traditional Baguette,Bread,morning,391,1.1814553990610328
2025-12-29,brioche,Brioche,Pastry,evening,1,6.0
2025-12-29,brioche,Brioche,Pastry,morning,1,6.0
2025-12-29,butter_croissant,Butter Croissant,Pastry,evening,3,1.15
2025-12-29,butter_croissant,Butter Croissant,Pastry,morning,40,1.1888888888888889
2025-12-29,chocolate_cookie,Chocolate Cookie,Dessert,evening,4,1.1
2025-12-29,chocolate_cookie,Chocolate Cookie,Dessert,midday,2,1.1
2025-12-29,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,evening,1,2.2
2025-12-29,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,morning,4,2.2
2025-12-29,country_sourdough,Country Sourdough,Bread,evening,10,1.725
2025-12-29,country_sourdough,Country Sourdough,Bread,midday,8,1.825
2025-12-29,country_sourdough,Country Sourdough,Bread,morning,22,1.8
2025-12-29,fruit_tart,Fruit Tart,Dessert,evening,6,2.1
2025-12-29,fruit_tart,Fruit Tart,Dessert,midday,2,2.1
2025-12-29,fruit_tart,Fruit Tart,Dessert,morning,3,2.1
2025-12-29,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,14,6.0
2025-12-29,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,15,5.5
2025-12-29,pain_au_chocolat,Pain au Chocolat,Pastry,evening,5,1.25
2025-12-29,pain_au_chocolat,Pain au Chocolat,Pastry,morning,26,1.25
2025-12-29,traditional_baguette,Traditional Baguette,Bread,evening,46,1.2338235294117648
2025-12-29,traditional_baguette,Traditional Baguette,Bread,midday,60,1.208888888888889
2025-12-29,traditional_baguette,Traditional Baguette,Bread,morning,100,1.167123287671233
2025-12-30,brioche,Brioche,Pastry,evening,1,6.0
2025-12-30,butter_croissant,Butter Croissant,Pastry,evening,2,1.5
2025-12-30,butter_croissant,Butter Croissant,Pastry,midday,4,1.2666666666666666
2025-12-30,butter_croissant,Butter Croissant,Pastry,morning,12,1.22
2025-12-30,chocolate_cookie,Chocolate Cookie,Dessert,midday,2,1.1
2025-12-30,country_sourdough,Country Sourdough,Bread,evening,7,1.8833333333333335
2025-12-30,country_sourdough,Country Sourdough,Bread,midday,10,2.085
2025-12-30,country_sourdough,Country Sourdough,Bread,morning,20,1.5676470588235294
2025-12-30,fruit_tart,Fruit Tart,Dessert,evening,7,2.1
2025-12-30,fruit_tart,Fruit Tart,Dessert,morning,1,2.1
2025-12-30,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,34,6.05
2025-12-30,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,8,5.375
2025-12-30,pain_au_chocolat,Pain au Chocolat,Pastry,evening,6,1.25
2025-12-30,pain_au_chocolat,Pain au Chocolat,Pastry,morning,14,1.25
2025-12-30,traditional_baguette,Traditional Baguette,Bread,evening,28,1.2214285714285713
2025-12-30,traditional_baguette,Traditional Baguette,Bread,midday,51,1.2
2025-12-30,traditional_baguette,Traditional Baguette,Bread,morning,73,1.1673469387755102
2025-12-31,brioche,Brioche,Pastry,evening,1,6.0
2025-12-31,brioche,Brioche,Pastry,morning,1,6.0
2025-12-31,butter_croissant,Butter Croissant,Pastry,evening,10,1.22
2025-12-31,butter_croissant,Butter Croissant,Pastry,midday,8,1.22
2025-12-31,butter_croissant,Butter Croissant,Pastry,morning,20,1.1888888888888889
2025-12-31,chocolate_cookie,Chocolate Cookie,Dessert,evening,2,1.1
2025-12-31,chocolate_cookie,Chocolate Cookie,Dessert,midday,3,1.1
2025-12-31,chocolate_cookie,Chocolate Cookie,Dessert,morning,1,1.1
2025-12-31,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,evening,1,2.2
2025-12-31,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,midday,1,2.2
2025-12-31,country_sourdough,Country Sourdough,Bread,evening,3,1.5999999999999999
2025-12-31,country_sourdough,Country Sourdough,Bread,midday,10,1.8277777777777777
2025-12-31,country_sourdough,Country Sourdough,Bread,morning,12,1.7958333333333334
2025-12-31,fruit_tart,Fruit Tart,Dessert,evening,4,2.1
2025-12-31,fruit_tart,Fruit Tart,Dessert,midday,5,2.1
2025-12-31,fruit_tart,Fruit Tart,Dessert,morning,3,2.1
2025-12-31,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,evening,1,5.0
2025-12-31,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,16,5.785714285714286
2025-12-31,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,3,4.666666666666667
2025-12-31,pain_au_chocolat,Pain au Chocolat,Pastry,evening,3,1.25
2025-12-31,pain_au_chocolat,Pain au Chocolat,Pastry,midday,3,1.25
2025-12-31,pain_au_chocolat,Pain au Chocolat,Pastry,morning,23,1.25
2025-12-31,traditional_baguette,Traditional Baguette,Bread,evening,38,1.2142857142857142
2025-12-31,traditional_baguette,Traditional Baguette,Bread,midday,57,1.1818181818181819
2025-12-31,traditional_baguette,Traditional Baguette,Bread,morning,67,1.1956521739130435
2026-01-01,brioche,Brioche,Pastry,evening,1,6.0
2026-01-01,butter_croissant,Butter Croissant,Pastry,midday,6,1.15
2026-01-01,butter_croissant,Butter Croissant,Pastry,morning,16,1.15
2026-01-01,chocolate_cookie,Chocolate Cookie,Dessert,evening,1,1.1
2026-01-01,country_sourdough,Country Sourdough,Bread,evening,9,1.7
2026-01-01,country_sourdough,Country Sourdough,Bread,midday,10,2.075
2026-01-01,country_sourdough,Country Sourdough,Bread,morning,10,1.6
2026-01-01,fruit_tart,Fruit Tart,Dessert,midday,5,2.1
2026-01-01,fruit_tart,Fruit Tart,Dessert,morning,1,2.1
2026-01-01,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,16,6.533333333333333
2026-01-01,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,4,5.333333333333333
2026-01-01,pain_au_chocolat,Pain au Chocolat,Pastry,midday,1,1.25
2026-01-01,pain_au_chocolat,Pain au Chocolat,Pastry,morning,18,1.25
2026-01-01,traditional_baguette,Traditional Baguette,Bread,evening,28,1.2342105263157894
2026-01-01,traditional_baguette,Traditional Baguette,Bread,midday,68,1.1978260869565218
2026-01-01,traditional_baguette,Traditional Baguette,Bread,morning,62,1.1318181818181818
2026-01-02,brioche,Brioche,Pastry,evening,2,6.0
2026-01-02,brioche,Brioche,Pastry,midday,2,6.0
2026-01-02,butter_croissant,Butter Croissant,Pastry,evening,6,1.15
2026-01-02,butter_croissant,Butter Croissant,Pastry,midday,7,1.15
2026-01-02,butter_croissant,Butter Croissant,Pastry,morning,21,1.1791666666666665
2026-01-02,chocolate_cookie,Chocolate Cookie,Dessert,morning,1,1.1
2026-01-02,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,evening,3,5.1
2026-01-02,country_sourdough,Country Sourdough,Bread,evening,17,1.55
2026-01-02,country_sourdough,Country Sourdough,Bread,midday,9,1.7722222222222221
2026-01-02,country_sourdough,Country Sourdough,Bread,morning,8,1.5714285714285714
2026-01-02,fruit_tart,Fruit Tart,Dessert,evening,4,2.1
2026-01-02,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,16,5.416666666666667
2026-01-02,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,6,4.4
2026-01-02,pain_au_chocolat,Pain au Chocolat,Pastry,evening,9,1.25
2026-01-02,pain_au_chocolat,Pain au Chocolat,Pastry,morning,17,1.25
2026-01-02,traditional_baguette,Traditional Baguette,Bread,evening,58,1.2
2026-01-02,traditional_baguette,Traditional Baguette,Bread,midday,37,1.196774193548387
2026-01-02,traditional_baguette,Traditional Baguette,Bread,morning,94,1.219
2026-01-03,brioche,Brioche,Pastry,midday,1,6.0
2026-01-03,brioche,Brioche,Pastry,morning,6,6.0
2026-01-03,butter_croissant,Butter Croissant,Pastry,midday,4,1.15
2026-01-03,butter_croissant,Butter Croissant,Pastry,morning,71,1.1791666666666665
2026-01-03,chocolate_cookie,Chocolate Cookie,Dessert,morning,1,1.1
2026-01-03,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,evening,2,8.0
2026-01-03,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,midday,6,6.55
2026-01-03,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,morning,1,2.2
2026-01-03,country_sourdough,Country Sourdough,Bread,evening,22,1.619047619047619
2026-01-03,country_sourdough,Country Sourdough,Bread,midday,15,2.01
2026-01-03,country_sourdough,Country Sourdough,Bread,morning,20,1.828125
2026-01-03,fruit_tart,Fruit Tart,Dessert,evening,5,6.066666666666666
2026-01-03,fruit_tart,Fruit Tart,Dessert,morning,6,5.26
2026-01-03,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,18,6.0
2026-01-03,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,4,5.0
2026-01-03,pain_au_chocolat,Pain au Chocolat,Pastry,morning,44,1.25
2026-01-03,traditional_baguette,Traditional Baguette,Bread,evening,28,1.2291666666666667
2026-01-03,traditional_baguette,Traditional Baguette,Bread,midday,92,1.2197916666666666
2026-01-03,traditional_baguette,Traditional Baguette,Bread,morning,134,1.1848684210526315
2026-01-04,brioche,Brioche,Pastry,midday,2,6.0
2026-01-04,brioche,Brioche,Pastry,morning,1,6.0
2026-01-04,butter_croissant,Butter Croissant,Pastry,midday,11,1.15
2026-01-04,butter_croissant,Butter Croissant,Pastry,morning,130,1.202127659574468
2026-01-04,chocolate_cookie,Chocolate Cookie,Dessert,midday,11,1.1
2026-01-04,chocolate_cookie,Chocolate Cookie,Dessert,morning,1,1.1
2026-01-04,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,midday,4,2.2
2026-01-04,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,morning,9,5.68
2026-01-04,country_sourdough,Country Sourdough,Bread,midday,6,2.275
2026-01-04,country_sourdough,Country Sourdough,Bread,morning,67,1.7401785714285716
2026-01-04,fruit_tart,Fruit Tart,Dessert,midday,17,6.783333333333334
2026-01-04,fruit_tart,Fruit Tart,Dessert,morning,30,5.158823529411765
2026-01-04,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,6,6.0
2026-01-04,pain_au_chocolat,Pain au Chocolat,Pastry,midday,6,1.25
2026-01-04,pain_au_chocolat,Pain au Chocolat,Pastry,morning,123,1.25
2026-01-04,traditional_baguette,Traditional Baguette,Bread,midday,199,1.2028846153846153
2026-01-04,traditional_baguette,Traditional Baguette,Bread,morning,288,1.17275641025641
2026-01-05,brioche,Brioche,Pastry,midday,2,6.0
2026-01-05,brioche,Brioche,Pastry,morning,5,6.0
2026-01-05,butter_croissant,Butter Croissant,Pastry,midday,5,1.325
2026-01-05,butter_croissant,Butter Croissant,Pastry,morning,121,1.1818181818181819
2026-01-05,chocolate_cookie,Chocolate Cookie,Dessert,midday,2,1.1
2026-01-05,chocolate_cookie,Chocolate Cookie,Dessert,morning,7,1.1
2026-01-05,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,midday,9,6.066666666666666
2026-01-05,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,morning,13,4.375
2026-01-05,country_sourdough,Country Sourdough,Bread,midday,18,1.713888888888889
2026-01-05,country_sourdough,Country Sourdough,Bread,morning,46,1.8569444444444443
2026-01-05,fruit_tart,Fruit Tart,Dessert,midday,13,2.975
2026-01-05,fruit_tart,Fruit Tart,Dessert,morning,25,6.425
2026-01-05,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,2,4.0
2026-01-05,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,6,6.0
2026-01-05,pain_au_chocolat,Pain au Chocolat,Pastry,midday,1,1.25
2026-01-05,pain_au_chocolat,Pain au Chocolat,Pastry,morning,118,1.25
2026-01-05,traditional_baguette,Traditional Baguette,Bread,midday,143,1.2427777777777778
2026-01-05,traditional_baguette,Traditional Baguette,Bread,morning,288,1.1891891891891893
2026-01-06,brioche,Brioche,Pastry,morning,1,6.0
2026-01-06,butter_croissant,Butter Croissant,Pastry,evening,1,1.5
2026-01-06,butter_croissant,Butter Croissant,Pastry,midday,6,1.15
2026-01-06,butter_croissant,Butter Croissant,Pastry,morning,12,1.2666666666666666
2026-01-06,chocolate_cookie,Chocolate Cookie,Dessert,midday,6,1.1
2026-01-06,chocolate_cookie,Chocolate Cookie,Dessert,morning,3,1.1
2026-01-06,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,midday,2,2.2
2026-01-06,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,morning,2,2.2
2026-01-06,country_sourdough,Country Sourdough,Bread,evening,9,1.75625
2026-01-06,country_sourdough,Country Sourdough,Bread,midday,11,1.7954545454545454
2026-01-06,country_sourdough,Country Sourdough,Bread,morning,17,1.5266666666666666
2026-01-06,fruit_tart,Fruit Tart,Dessert,evening,2,2.1
2026-01-06,fruit_tart,Fruit Tart,Dessert,midday,6,2.1
2026-01-06,fruit_tart,Fruit Tart,Dessert,morning,1,2.1
2026-01-06,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,12,6.6
2026-01-06,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,3,5.666666666666667
2026-01-06,pain_au_chocolat,Pain au Chocolat,Pastry,midday,3,1.25
2026-01-06,pain_au_chocolat,Pain au Chocolat,Pastry,morning,23,1.25
2026-01-06,traditional_baguette,Traditional Baguette,Bread,evening,52,1.2042857142857142
2026-01-06,traditional_baguette,Traditional Baguette,Bread,midday,50,1.1743243243243244
2026-01-06,traditional_baguette,Traditional Baguette,Bread,morning,63,1.1420454545454546
2026-01-07,brioche,Brioche,Pastry,midday,1,6.0
2026-01-07,butter_croissant,Butter Croissant,Pastry,evening,3,1.15
2026-01-07,butter_croissant,Butter Croissant,Pastry,midday,1,1.15
2026-01-07,butter_croissant,Butter Croissant,Pastry,morning,10,1.15
2026-01-07,chocolate_cookie,Chocolate Cookie,Dessert,morning,1,1.1
2026-01-07,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,morning,1,2.2
2026-01-07,country_sourdough,Country Sourdough,Bread,evening,4,1.8
2026-01-07,country_sourdough,Country Sourdough,Bread,midday,6,1.8699999999999999
2026-01-07,country_sourdough,Country Sourdough,Bread,morning,21,1.4952380952380953
2026-01-07,fruit_tart,Fruit Tart,Dessert,evening,1,2.1
2026-01-07,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,18,6.0
2026-01-07,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,2,7.0
2026-01-07,pain_au_chocolat,Pain au Chocolat,Pastry,evening,3,1.25
2026-01-07,pain_au_chocolat,Pain au Chocolat,Pastry,midday,1,1.25
2026-01-07,pain_au_chocolat,Pain au Chocolat,Pastry,morning,13,1.25
2026-01-07,traditional_baguette,Traditional Baguette,Bread,evening,32,1.2052631578947368
2026-01-07,traditional_baguette,Traditional Baguette,Bread,midday,43,1.1590909090909092
2026-01-07,traditional_baguette,Traditional Baguette,Bread,morning,63,1.1170454545454545
2026-01-08,brioche,Brioche,Pastry,evening,1,6.0
2026-01-08,brioche,Brioche,Pastry,morning,3,6.0
2026-01-08,butter_croissant,Butter Croissant,Pastry,evening,5,1.15
2026-01-08,butter_croissant,Butter Croissant,Pastry,midday,5,1.15
2026-01-08,butter_croissant,Butter Croissant,Pastry,morning,21,1.15
2026-01-08,country_sourdough,Country Sourdough,Bread,evening,5,1.58
2026-01-08,country_sourdough,Country Sourdough,Bread,midday,9,1.5277777777777777
2026-01-08,country_sourdough,Country Sourdough,Bread,morning,14,1.8461538461538463
2026-01-08,fruit_tart,Fruit Tart,Dessert,midday,5,2.1
2026-01-08,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,evening,2,5.0
2026-01-08,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,14,5.6923076923076925
2026-01-08,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,6,4.833333333333333
2026-01-08,pain_au_chocolat,Pain au Chocolat,Pastry,evening,3,1.25
2026-01-08,pain_au_chocolat,Pain au Chocolat,Pastry,midday,2,1.25
2026-01-08,pain_au_chocolat,Pain au Chocolat,Pastry,morning,19,1.25
2026-01-08,traditional_baguette,Traditional Baguette,Bread,evening,36,1.25
2026-01-08,traditional_baguette,Traditional Baguette,Bread,midday,57,1.2112500000000002
2026-01-08,traditional_baguette,Traditional Baguette,Bread,morning,60,1.1511627906976745
2026-01-09,brioche,Brioche,Pastry,morning,2,6.0
2026-01-09,butter_croissant,Butter Croissant,Pastry,evening,3,1.2666666666666666
2026-01-09,butter_croissant,Butter Croissant,Pastry,midday,6,1.15
2026-01-09,butter_croissant,Butter Croissant,Pastry,morning,12,1.1888888888888889
2026-01-09,chocolate_cookie,Chocolate Cookie,Dessert,evening,1,1.1
2026-01-09,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,evening,2,2.2
