date,time,ticket_number,article,quantity,unit_price,timestamp,hour,daypart
2026-01-15,09:02,257519.0,CROISSANT AMANDES,1.0,1.5,2026-01-15 09:02:00,9,morning
2026-01-15,09:10,257520.0,PAIN AUX RAISINS,1.0,1.5,2026-01-15 09:10:00,9,morning
2026-01-15,09:10,257521.0,TRADITIONAL BAGUETTE,2.0,1.25,2026-01-15 09:10:00,9,morning
2026-01-15,09:11,257522.0,BANETTE,1.0,1.1,2026-01-15 09:11:00,9,morning
2026-01-15,09:14,257523.0,TRADITIONAL BAGUETTE,2.0,1.25,2026-01-15 09:14:00,9,morning
2026-01-15,09:16,257524.0,TRADITIONAL BAGUETTE,2.0,1.25,2026-01-15 09:16:00,9,morning
2026-01-15,09:20,257525.0,PAIN AU CHOCOLAT,2.0,1.25,2026-01-15 09:20:00,9,morning
2026-01-15,09:20,257525.0,CROISSANT,2.0,1.15,2026-01-15 09:20:00,9,morning
2026-01-15,09:20,257525.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 09:20:00,9,morning
2026-01-15,09:24,257526.0,CEREAL BAGUETTE,1.0,1.3,2026-01-15 09:24:00,9,morning
2026-01-15,09:27,257527.0,TRADITIONAL BAGUETTE,2.0,1.25,2026-01-15 09:27:00,9,morning
2026-01-15,09:28,257528.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 09:28:00,9,morning
2026-01-15,09:29,257529.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 09:29:00,9,morning
2026-01-15,09:30,257530.0,BAGUETTE,2.0,0.95,2026-01-15 09:30:00,9,morning
2026-01-15,09:31,257531.0,BAGUETTE,1.0,0.95,2026-01-15 09:31:00,9,morning
2026-01-15,09:33,257532.0,BAGUETTE,1.0,0.95,2026-01-15 09:33:00,9,morning
2026-01-15,09:49,257533.0,CROISSANT,1.0,1.15,2026-01-15 09:49:00,9,morning
2026-01-15,09:49,257533.0,BAGUETTE APERO,1.0,4.5,2026-01-15 09:49:00,9,morning
2026-01-15,09:49,257535.0,SANDWICH COMPLET,2.0,5.0,2026-01-15 09:49:00,9,morning
2026-01-15,09:49,257535.0,CROISSANT,1.0,1.15,2026-01-15 09:49:00,9,morning
2026-01-15,09:53,257536.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 09:53:00,9,morning
2026-01-15,09:58,257537.0,PAIN BANETTE,1.0,1.5,2026-01-15 09:58:00,9,morning
2026-01-15,10:01,257538.0,BANETTE,2.0,1.1,2026-01-15 10:01:00,10,morning
2026-01-15,10:03,257539.0,COUPE,1.0,0.15,2026-01-15 10:03:00,10,morning
2026-01-15,10:03,257539.0,SPECIAL BREAD,1.0,2.5,2026-01-15 10:03:00,10,morning
2026-01-15,10:06,257540.0,CEREAL BAGUETTE,1.0,1.3,2026-01-15 10:06:00,10,morning
2026-01-15,10:06,257540.0,MOISSON,1.0,2.1,2026-01-15 10:06:00,10,morning
2026-01-15,10:06,257540.0,CHOU CHANTILLY,2.0,2.1,2026-01-15 10:06:00,10,morning
2026-01-15,10:06,257540.0,COUPE,1.0,0.15,2026-01-15 10:06:00,10,morning
2026-01-15,10:08,257541.0,FICELLE,1.0,0.65,2026-01-15 10:08:00,10,morning
2026-01-15,10:08,257542.0,BAGUETTE,1.0,0.95,2026-01-15 10:08:00,10,morning
2026-01-15,10:16,257543.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 10:16:00,10,morning
2026-01-15,10:17,257544.0,PAIN AU CHOCOLAT,5.0,1.25,2026-01-15 10:17:00,10,morning
2026-01-15,10:18,257545.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 10:18:00,10,morning
2026-01-15,10:19,257546.0,MOISSON,1.0,2.1,2026-01-15 10:19:00,10,morning
2026-01-15,10:19,257546.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 10:19:00,10,morning
2026-01-15,10:20,257547.0,BANETTE,2.0,1.1,2026-01-15 10:20:00,10,morning
2026-01-15,10:21,257548.0,FICELLE,1.0,0.65,2026-01-15 10:21:00,10,morning
2026-01-15,10:21,257548.0,COMPLET,1.0,1.8,2026-01-15 10:21:00,10,morning
2026-01-15,10:22,257549.0,CROISSANT,1.0,1.15,2026-01-15 10:22:00,10,morning
2026-01-15,10:22,257549.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 10:22:00,10,morning
2026-01-15,10:22,257550.0,BANETTE,1.0,1.1,2026-01-15 10:22:00,10,morning
2026-01-15,10:26,257551.0,MOISSON,1.0,2.1,2026-01-15 10:26:00,10,morning
2026-01-15,10:26,257551.0,CROISSANT,2.0,1.15,2026-01-15 10:26:00,10,morning
2026-01-15,10:26,257551.0,BAGUETTE,1.0,0.95,2026-01-15 10:26:00,10,morning
2026-01-15,10:27,257552.0,BOULE 200G,1.0,1.15,2026-01-15 10:27:00,10,morning
2026-01-15,10:27,257552.0,COUPE,1.0,0.15,2026-01-15 10:27:00,10,morning
2026-01-15,10:29,257553.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 10:29:00,10,morning
2026-01-15,10:29,257553.0,BAGUETTE,1.0,0.95,2026-01-15 10:29:00,10,morning
2026-01-15,10:31,257554.0,PT NANTAIS,2.0,3.5,2026-01-15 10:31:00,10,morning
2026-01-15,10:31,257554.0,TRADITIONAL BAGUETTE,2.0,1.25,2026-01-15 10:31:00,10,morning
2026-01-15,10:34,257555.0,SANDWICH COMPLET,1.0,5.0,2026-01-15 10:34:00,10,morning
2026-01-15,10:34,257556.0,BAGUETTE,1.0,0.95,2026-01-15 10:34:00,10,morning
2026-01-15,10:34,257556.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 10:34:00,10,morning
2026-01-15,10:41,257557.0,BANETTE,1.0,1.1,2026-01-15 10:41:00,10,morning
2026-01-15,10:42,257558.0,PAIN AU CHOCOLAT,2.0,1.25,2026-01-15 10:42:00,10,morning
2026-01-15,10:44,257559.0,FICELLE,1.0,0.65,2026-01-15 10:44:00,10,morning
2026-01-15,10:44,257559.0,COUPE,1.0,0.15,2026-01-15 10:44:00,10,morning
2026-01-15,10:44,257559.0,COMPLET,1.0,1.8,2026-01-15 10:44:00,10,morning
2026-01-15,10:44,257560.0,BANETTINE,1.0,0.65,2026-01-15 10:44:00,10,morning
2026-01-15,10:45,257561.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 10:45:00,10,morning
2026-01-15,10:47,257562.0,COUPE,2.0,0.15,2026-01-15 10:47:00,10,morning
2026-01-15,10:47,257562.0,COMPLET,2.0,1.8,2026-01-15 10:47:00,10,morning
2026-01-15,10:48,257563.0,TRADITIONAL BAGUETTE,2.0,1.25,2026-01-15 10:48:00,10,morning
2026-01-15,10:48,257564.0,DEMI BAGUETTE,1.0,0.5,2026-01-15 10:48:00,10,morning
2026-01-15,10:49,257565.0,BANETTE,2.0,1.1,2026-01-15 10:49:00,10,morning
2026-01-15,10:50,257566.0,PAIN BANETTE,1.0,1.5,2026-01-15 10:50:00,10,morning
2026-01-15,10:51,257567.0,TRADITIONAL BAGUETTE,2.0,1.25,2026-01-15 10:51:00,10,morning
2026-01-15,10:51,257568.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 10:51:00,10,morning
2026-01-15,10:51,257568.0,COUPE,1.0,0.15,2026-01-15 10:51:00,10,morning
2026-01-15,10:51,257568.0,COMPLET,1.0,1.8,2026-01-15 10:51:00,10,morning
2026-01-15,10:53,257569.0,TRADITIONAL BAGUETTE,2.0,1.25,2026-01-15 10:53:00,10,morning
2026-01-15,10:56,257570.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 10:56:00,10,morning
2026-01-15,10:59,257571.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 10:59:00,10,morning
2026-01-15,11:04,257572.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 11:04:00,11,midday
2026-01-15,11:04,257572.0,SPECIAL BREAD,1.0,2.5,2026-01-15 11:04:00,11,midday
2026-01-15,11:04,257572.0,COUPE,1.0,0.15,2026-01-15 11:04:00,11,midday
2026-01-15,11:07,257573.0,SANDWICH COMPLET,2.0,5.0,2026-01-15 11:07:00,11,midday
2026-01-15,11:08,257574.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 11:08:00,11,midday
2026-01-15,11:13,257575.0,MOISSON,1.0,2.1,2026-01-15 11:13:00,11,midday
2026-01-15,11:13,257575.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 11:13:00,11,midday
2026-01-15,11:13,257575.0,COUPE,1.0,0.15,2026-01-15 11:13:00,11,midday
2026-01-15,11:13,257576.0,CROISSANT AMANDES,1.0,1.5,2026-01-15 11:13:00,11,midday
2026-01-15,11:13,257576.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 11:13:00,11,midday
2026-01-15,11:15,257577.0,FORMULE SANDWICH,1.0,7.0,2026-01-15 11:15:00,11,midday
2026-01-15,11:15,257577.0,CAFE OU EAU,1.0,1.0,2026-01-15 11:15:00,11,midday
2026-01-15,11:15,257577.0,CROISSANT,1.0,1.15,2026-01-15 11:15:00,11,midday
2026-01-15,11:16,257578.0,BANETTE,1.0,1.1,2026-01-15 11:16:00,11,midday
2026-01-15,11:17,257579.0,BAGUETTE,2.0,0.95,2026-01-15 11:17:00,11,midday
2026-01-15,11:20,257580.0,SPECIAL BREAD,1.0,2.5,2026-01-15 11:20:00,11,midday
2026-01-15,11:20,257580.0,COMPLET,1.0,1.8,2026-01-15 11:20:00,11,midday
2026-01-15,11:20,257580.0,COUPE,1.0,0.15,2026-01-15 11:20:00,11,midday
2026-01-15,11:20,257580.0,COUPE,1.0,0.15,2026-01-15 11:20:00,11,midday
2026-01-15,11:21,257581.0,BANETTE,1.0,1.1,2026-01-15 11:21:00,11,midday
2026-01-15,11:21,257581.0,PLAT 7.60E,1.0,7.6,2026-01-15 11:21:00,11,midday
2026-01-15,11:23,257582.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 11:23:00,11,midday
2026-01-15,11:23,257582.0,COUPE,1.0,0.15,2026-01-15 11:23:00,11,midday
2026-01-15,11:23,257582.0,SPECIAL BREAD,1.0,2.5,2026-01-15 11:23:00,11,midday
2026-01-15,11:24,257583.0,BOISSON 33CL,2.0,1.5,2026-01-15 11:24:00,11,midday
2026-01-15,11:24,257583.0,TRADITIONAL BAGUETTE,2.0,1.25,2026-01-15 11:24:00,11,midday
2026-01-15,11:26,257584.0,BOULE 200G,1.0,1.15,2026-01-15 11:26:00,11,midday
2026-01-15,11:26,257584.0,TARTELETTE,3.0,2.1,2026-01-15 11:26:00,11,midday
2026-01-15,11:26,257584.0,COUPE,1.0,0.15,2026-01-15 11:26:00,11,midday
2026-01-15,11:26,257585.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 11:26:00,11,midday
2026-01-15,11:27,257586.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 11:27:00,11,midday
2026-01-15,11:28,257587.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 11:28:00,11,midday
2026-01-15,11:33,257588.0,BOULE POLKA,1.0,1.7,2026-01-15 11:33:00,11,midday
2026-01-15,11:33,257588.0,BANETTINE,3.0,0.65,2026-01-15 11:33:00,11,midday
2026-01-15,11:33,257588.0,COUPE,1.0,0.15,2026-01-15 11:33:00,11,midday
2026-01-15,11:35,257589.0,FLAN,1.0,2.1,2026-01-15 11:35:00,11,midday
2026-01-15,11:36,257590.0,CAFE OU EAU,1.0,1.0,2026-01-15 11:36:00,11,midday
2026-01-15,11:37,257591.0,FORMULE SANDWICH,1.0,7.0,2026-01-15 11:37:00,11,midday
2026-01-15,11:37,257591.0,BOISSON 33CL,1.0,1.5,2026-01-15 11:37:00,11,midday
2026-01-15,11:38,257592.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 11:38:00,11,midday
2026-01-15,11:38,257593.0,TRADITIONAL BAGUETTE,3.0,1.25,2026-01-15 11:38:00,11,midday
2026-01-15,11:44,257594.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 11:44:00,11,midday
2026-01-15,11:45,257595.0,SPECIAL BREAD,1.0,2.5,2026-01-15 11:45:00,11,midday
2026-01-15,11:46,257596.0,CEREAL BAGUETTE,1.0,1.3,2026-01-15 11:46:00,11,midday
2026-01-15,11:50,257597.0,CEREAL BAGUETTE,1.0,1.3,2026-01-15 11:50:00,11,midday
2026-01-15,11:50,257597.0,BOULE 200G,1.0,1.15,2026-01-15 11:50:00,11,midday
2026-01-15,11:50,257597.0,COUPE,1.0,0.15,2026-01-15 11:50:00,11,midday
2026-01-15,11:51,257598.0,PAIN BANETTE,1.0,1.5,2026-01-15 11:51:00,11,midday
2026-01-15,11:51,257599.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 11:51:00,11,midday
2026-01-15,11:51,257599.0,CEREAL BAGUETTE,1.0,1.3,2026-01-15 11:51:00,11,midday
2026-01-15,11:52,257600.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 11:52:00,11,midday
2026-01-15,11:52,257601.0,BANETTE,1.0,1.1,2026-01-15 11:52:00,11,midday
2026-01-15,11:52,257601.0,PT NANTAIS,1.0,3.5,2026-01-15 11:52:00,11,midday
2026-01-15,11:52,257601.0,SPECIAL BREAD,1.0,2.5,2026-01-15 11:52:00,11,midday
2026-01-15,11:56,257602.0,TARTELETTE,3.0,2.1,2026-01-15 11:56:00,11,midday
2026-01-15,11:56,257602.0,BANETTE,2.0,1.1,2026-01-15 11:56:00,11,midday
2026-01-15,11:56,257602.0,BOULE 400G,1.0,1.6,2026-01-15 11:56:00,11,midday
2026-01-15,11:56,257602.0,COUPE,1.0,0.15,2026-01-15 11:56:00,11,midday
2026-01-15,11:59,257603.0,BOULE 400G,1.0,1.6,2026-01-15 11:59:00,11,midday
2026-01-15,11:59,257603.0,BOULE 200G,1.0,1.15,2026-01-15 11:59:00,11,midday
2026-01-15,11:59,257603.0,CROISSANT,1.0,1.15,2026-01-15 11:59:00,11,midday
2026-01-15,11:59,257603.0,COUPE,2.0,0.15,2026-01-15 11:59:00,11,midday
2026-01-15,12:00,257604.0,FORMULE SANDWICH,1.0,7.0,2026-01-15 12:00:00,12,midday
2026-01-15,12:00,257605.0,TRADITIONAL BAGUETTE,2.0,1.25,2026-01-15 12:00:00,12,midday
2026-01-15,12:01,257606.0,SAND JB EMMENTAL,1.0,4.0,2026-01-15 12:01:00,12,midday
2026-01-15,12:01,257607.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 12:01:00,12,midday
2026-01-15,12:01,257607.0,CROISSANT AMANDES,1.0,1.5,2026-01-15 12:01:00,12,midday
2026-01-15,12:03,257608.0,COUPE,1.0,0.15,2026-01-15 12:03:00,12,midday
2026-01-15,12:03,257608.0,CAMPAGNE,1.0,1.9,2026-01-15 12:03:00,12,midday
2026-01-15,12:03,257608.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 12:03:00,12,midday
2026-01-15,12:05,257609.0,FORMULE SANDWICH,2.0,7.0,2026-01-15 12:05:00,12,midday
2026-01-15,12:06,257610.0,TRADITIONAL BAGUETTE,2.0,1.25,2026-01-15 12:06:00,12,midday
2026-01-15,12:09,257611.0,PLAT 7.00,1.0,7.0,2026-01-15 12:09:00,12,midday
2026-01-15,12:09,257611.0,BOISSON 33CL,1.0,1.5,2026-01-15 12:09:00,12,midday
2026-01-15,12:10,257612.0,TRADITIONAL BAGUETTE,2.0,1.25,2026-01-15 12:10:00,12,midday
2026-01-15,12:11,257613.0,PAIN BANETTE,1.0,1.5,2026-01-15 12:11:00,12,midday
2026-01-15,12:11,257613.0,BANETTE,1.0,1.1,2026-01-15 12:11:00,12,midday
2026-01-15,12:11,257613.0,PAIN,1.0,1.25,2026-01-15 12:11:00,12,midday
2026-01-15,12:12,257614.0,BANETTE,1.0,1.1,2026-01-15 12:12:00,12,midday
2026-01-15,12:12,257614.0,DEMI BAGUETTE,1.0,0.5,2026-01-15 12:12:00,12,midday
2026-01-15,12:13,257615.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 12:13:00,12,midday
2026-01-15,12:13,257615.0,MOISSON,1.0,2.1,2026-01-15 12:13:00,12,midday
2026-01-15,12:14,257616.0,BAGUETTE,2.0,0.95,2026-01-15 12:14:00,12,midday
2026-01-15,12:17,257617.0,PAIN BANETTE,1.0,1.5,2026-01-15 12:17:00,12,midday
2026-01-15,12:20,257618.0,TRAITEUR,1.0,9.1,2026-01-15 12:20:00,12,midday
2026-01-15,12:22,257619.0,FORMULE SANDWICH,1.0,7.0,2026-01-15 12:22:00,12,midday
2026-01-15,12:23,257620.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 12:23:00,12,midday
2026-01-15,12:23,257621.0,TRADITIONAL BAGUETTE,2.0,1.25,2026-01-15 12:23:00,12,midday
2026-01-15,12:24,257622.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 12:24:00,12,midday
2026-01-15,12:27,257623.0,TRAITEUR,1.0,9.1,2026-01-15 12:27:00,12,midday
2026-01-15,12:30,257624.0,TRAITEUR,1.0,9.1,2026-01-15 12:30:00,12,midday
2026-01-15,12:31,257625.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 12:31:00,12,midday
2026-01-15,12:33,257626.0,FORMULE SANDWICH,1.0,7.0,2026-01-15 12:33:00,12,midday
2026-01-15,12:33,257627.0,BOISSON 33CL,2.0,1.5,2026-01-15 12:33:00,12,midday
2026-01-15,12:33,257627.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 12:33:00,12,midday
2026-01-15,12:34,257628.0,BANETTE,1.0,1.1,2026-01-15 12:34:00,12,midday
2026-01-15,12:35,257629.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 12:35:00,12,midday
2026-01-15,12:35,257630.0,FORMULE SANDWICH,1.0,7.0,2026-01-15 12:35:00,12,midday
2026-01-15,12:36,257631.0,BAGUETTE,1.0,0.95,2026-01-15 12:36:00,12,midday
2026-01-15,12:37,257632.0,BANETTE,1.0,1.1,2026-01-15 12:37:00,12,midday
2026-01-15,12:39,257633.0,TRADITIONAL BAGUETTE,2.0,1.25,2026-01-15 12:39:00,12,midday
2026-01-15,12:41,257634.0,ECLAIR,1.0,2.1,2026-01-15 12:41:00,12,midday
2026-01-15,12:41,257634.0,ST HONORE,1.0,3.0,2026-01-15 12:41:00,12,midday
2026-01-15,12:49,257635.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 12:49:00,12,midday
2026-01-15,12:52,257636.0,BAGUETTE,1.0,0.95,2026-01-15 12:52:00,12,midday
2026-01-15,12:54,257637.0,SPECIAL BREAD,1.0,2.5,2026-01-15 12:54:00,12,midday
2026-01-15,12:54,257637.0,COUPE,1.0,0.15,2026-01-15 12:54:00,12,midday
2026-01-15,12:55,257638.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 12:55:00,12,midday
2026-01-15,13:00,257639.0,FORMULE SANDWICH,3.0,7.0,2026-01-15 13:00:00,13,midday
2026-01-15,13:02,257640.0,COOKIE,1.0,1.1,2026-01-15 13:02:00,13,midday
2026-01-15,13:02,257640.0,TRAITEUR,1.0,9.1,2026-01-15 13:02:00,13,midday
2026-01-15,13:02,257640.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 13:02:00,13,midday
2026-01-15,13:02,257640.0,BOISSON 33CL,1.0,1.5,2026-01-15 13:02:00,13,midday
2026-01-15,13:04,257641.0,BAGUETTE,1.0,0.95,2026-01-15 13:04:00,13,midday
2026-01-15,13:04,257641.0,CROISSANT,1.0,1.15,2026-01-15 13:04:00,13,midday
2026-01-15,13:04,257641.0,QUIM BREAD,1.0,1.1,2026-01-15 13:04:00,13,midday
2026-01-15,13:09,257642.0,FORMULE SANDWICH,1.0,7.0,2026-01-15 13:09:00,13,midday
2026-01-15,13:09,257643.0,FORMULE SANDWICH,1.0,7.0,2026-01-15 13:09:00,13,midday
2026-01-15,13:11,257644.0,DEMI BAGUETTE,1.0,0.5,2026-01-15 13:11:00,13,midday
2026-01-15,13:11,257645.0,BOULE 400G,1.0,1.6,2026-01-15 13:11:00,13,midday
2026-01-15,16:05,257647.0,TARTELETTE,1.0,2.1,2026-01-15 16:05:00,16,evening
2026-01-15,16:12,257648.0,BOULE 400G,1.0,1.6,2026-01-15 16:12:00,16,evening
2026-01-15,16:12,257648.0,COUPE,1.0,0.15,2026-01-15 16:12:00,16,evening
2026-01-15,16:13,257649.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 16:13:00,16,evening
2026-01-15,16:24,257650.0,PAIN,1.0,1.25,2026-01-15 16:24:00,16,evening
2026-01-15,16:34,257651.0,BAGUETTE,1.0,0.95,2026-01-15 16:34:00,16,evening
2026-01-15,16:59,257652.0,MOISSON,1.0,2.1,2026-01-15 16:59:00,16,evening
2026-01-15,17:07,257653.0,BAGUETTE,1.0,0.95,2026-01-15 17:07:00,17,evening
2026-01-15,17:14,257654.0,TRADITIONAL BAGUETTE,3.0,1.25,2026-01-15 17:14:00,17,evening
2026-01-15,17:15,257655.0,TRADITIONAL BAGUETTE,2.0,1.25,2026-01-15 17:15:00,17,evening
2026-01-15,17:19,257656.0,QUIM BREAD,2.0,1.1,2026-01-15 17:19:00,17,evening
2026-01-15,17:22,257657.0,PAIN AU CHOCOLAT,6.0,1.25,2026-01-15 17:22:00,17,evening
2026-01-15,17:22,257657.0,TRADITIONAL BAGUETTE,2.0,1.25,2026-01-15 17:22:00,17,evening
2026-01-15,17:24,257658.0,CEREAL BAGUETTE,1.0,1.3,2026-01-15 17:24:00,17,evening
2026-01-15,17:25,257659.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 17:25:00,17,evening
2026-01-15,17:25,257660.0,TRADITIONAL BAGUETTE,3.0,1.25,2026-01-15 17:25:00,17,evening
2026-01-15,17:27,257661.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 17:27:00,17,evening
2026-01-15,17:28,257663.0,CEREAL BAGUETTE,1.0,1.3,2026-01-15 17:28:00,17,evening
2026-01-15,17:29,257664.0,CEREAL BAGUETTE,1.0,1.3,2026-01-15 17:29:00,17,evening
2026-01-15,17:37,257665.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 17:37:00,17,evening
2026-01-15,17:38,257666.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 17:38:00,17,evening
2026-01-15,17:42,257667.0,TRADITIONAL BAGUETTE,4.0,1.25,2026-01-15 17:42:00,17,evening
2026-01-15,17:46,257668.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 17:46:00,17,evening
2026-01-15,17:46,257668.0,COUPE,1.0,0.15,2026-01-15 17:46:00,17,evening
2026-01-15,17:46,257668.0,SEIGLE,1.0,1.9,2026-01-15 17:46:00,17,evening
2026-01-15,18:10,257669.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 18:10:00,18,evening
2026-01-15,18:21,257670.0,TRADITIONAL BAGUETTE,2.0,1.25,2026-01-15 18:21:00,18,evening
2026-01-15,18:30,257671.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 18:30:00,18,evening
2026-01-15,18:35,257672.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 18:35:00,18,evening
2026-01-15,18:38,257673.0,COUPE,1.0,0.15,2026-01-15 18:38:00,18,evening
2026-01-15,18:38,257673.0,BOULE 400G,1.0,1.6,2026-01-15 18:38:00,18,evening
2026-01-15,18:39,257674.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 18:39:00,18,evening
2026-01-15,18:40,257675.0,TRADITIONAL BAGUETTE,2.0,1.25,2026-01-15 18:40:00,18,evening
2026-01-15,18:42,257676.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 18:42:00,18,evening
2026-01-15,18:43,257677.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 18:43:00,18,evening
2026-01-15,18:44,257678.0,TRADITIONAL BAGUETTE,2.0,1.25,2026-01-15 18:44:00,18,evening
2026-01-15,18:45,257679.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 18:45:00,18,evening
2026-01-15,18:46,257680.0,PAIN CHOCO AMANDES,1.0,1.6,2026-01-15 18:46:00,18,evening
2026-01-15,18:46,257680.0,FORMULE SANDWICH,1.0,7.0,2026-01-15 18:46:00,18,evening
2026-01-15,18:48,257681.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 18:48:00,18,evening
2026-01-15,18:54,257682.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-15 18:54:00,18,evening
2026-01-16,07:37,257683.0,CROISSANT,3.0,1.15,2026-01-16 07:37:00,7,morning
2026-01-16,07:37,257683.0,PAIN AU CHOCOLAT,3.0,1.25,2026-01-16 07:37:00,7,morning
2026-01-16,07:59,257684.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-16 07:59:00,7,morning
2026-01-16,08:03,257685.0,PAIN AUX RAISINS,1.0,1.5,2026-01-16 08:03:00,8,morning
2026-01-16,08:03,257685.0,CROISSANT,4.0,1.15,2026-01-16 08:03:00,8,morning
2026-01-16,08:08,257686.0,PAIN AU CHOCOLAT,1.0,1.25,2026-01-16 08:08:00,8,morning
2026-01-16,08:10,257687.0,BANETTINE,1.0,0.65,2026-01-16 08:10:00,8,morning
2026-01-16,08:13,257688.0,CROISSANT,3.0,1.15,2026-01-16 08:13:00,8,morning
2026-01-16,08:13,257688.0,CEREAL BAGUETTE,1.0,1.3,2026-01-16 08:13:00,8,morning
2026-01-16,08:17,257689.0,CEREAL BAGUETTE,5.0,1.3,2026-01-16 08:17:00,8,morning
2026-01-16,08:17,257689.0,PAIN AU CHOCOLAT,6.0,1.25,2026-01-16 08:17:00,8,morning
2026-01-16,08:24,257690.0,TRADITIONAL BAGUETTE,2.0,1.25,2026-01-16 08:24:00,8,morning
2026-01-16,08:32,257691.0,COUPE,1.0,0.15,2026-01-16 08:32:00,8,morning
2026-01-16,08:32,257691.0,MOISSON,1.0,2.1,2026-01-16 08:32:00,8,morning
2026-01-16,08:32,257691.0,SEIGLE,1.0,1.9,2026-01-16 08:32:00,8,morning
2026-01-16,08:32,257691.0,COUPE,1.0,0.15,2026-01-16 08:32:00,8,morning
2026-01-16,08:32,257691.0,COOKIE,2.0,1.1,2026-01-16 08:32:00,8,morning
2026-01-16,08:33,257692.0,PAIN AU CHOCOLAT,2.0,1.25,2026-01-16 08:33:00,8,morning
2026-01-16,08:33,257692.0,COMPLET,1.0,1.8,2026-01-16 08:33:00,8,morning
2026-01-16,08:35,257693.0,COUPE,1.0,0.15,2026-01-16 08:35:00,8,morning
2026-01-16,08:35,257693.0,BOULE 400G,1.0,1.6,2026-01-16 08:35:00,8,morning
2026-01-16,08:36,257694.0,MOISSON,1.0,2.1,2026-01-16 08:36:00,8,morning
2026-01-16,08:36,257695.0,COUPE,1.0,0.15,2026-01-16 08:36:00,8,morning
2026-01-16,08:39,257696.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-16 08:39:00,8,morning
2026-01-16,08:40,257697.0,CAMPAGNE,1.0,1.9,2026-01-16 08:40:00,8,morning
2026-01-16,08:40,257697.0,COUPE,1.0,0.15,2026-01-16 08:40:00,8,morning
2026-01-16,08:41,257698.0,TRADITIONAL BAGUETTE,1.0,1.25,2026-01-16 08:41:00,8,morning
2026-01-16,08:44,257699.0,PAIN AU CHOCOLAT,1.0,1.25,2026-01-16 08:44:00,8,morning
2026-01-16,08:49,257700.0,CEREAL BAGUETTE,1.0,1.3,2026-01-16 08:49:00,8,morning
