date,sku_id,daypart,sku_name,sku_category,base_quantity_sold,avg_unit_price,outlet_id,outlet_name,outlet_type,outlet_factor,daypart_factor,demand_noise
2026-04-03,pain_au_chocolat,morning,Pain au Chocolat,Pastry,18,1.3,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.0426762908116336
2026-04-03,pain_au_chocolat,midday,Pain au Chocolat,Pastry,0,4.4,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.0519330562133369
2026-04-03,pain_au_chocolat,evening,Pain au Chocolat,Pastry,8,1.3,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.0261019179007258
2026-04-03,country_sourdough,morning,Country Sourdough,Bread,12,1.7583333333333335,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.064327841110761
2026-04-03,country_sourdough,midday,Country Sourdough,Bread,5,1.6,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.9200525634811547
2026-04-03,country_sourdough,evening,Country Sourdough,Bread,21,1.685,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.0391133308334168
2026-04-03,blueberry_muffin,morning,Blueberry Muffin,Dessert,0,3.8,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.0010682426163269
2026-04-03,blueberry_muffin,midday,Blueberry Muffin,Dessert,0,3.8,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.0099916423906499
2026-04-03,blueberry_muffin,evening,Blueberry Muffin,Dessert,0,3.8,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.9710144958381298
2026-04-03,chocolate_cookie,morning,Chocolate Cookie,Dessert,2,1.15,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,0.9237575728352305
2026-04-03,chocolate_cookie,midday,Chocolate Cookie,Dessert,4,1.15,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.9027877625493905
2026-04-03,chocolate_cookie,evening,Chocolate Cookie,Dessert,7,1.15,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.0256537440324494
2026-04-03,brownie,morning,Brownie,Dessert,0,4.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.039828133877527
2026-04-03,brownie,midday,Brownie,Dessert,0,4.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.9896343779117066
2026-04-03,brownie,evening,Brownie,Dessert,0,4.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.9988149180515258
2026-04-03,fruit_tart,morning,Fruit Tart,Dessert,2,2.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,0.9423831417550677
2026-04-03,fruit_tart,midday,Fruit Tart,Dessert,1,2.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.040244940139061
2026-04-03,fruit_tart,evening,Fruit Tart,Dessert,4,2.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.0048500469865158
2026-04-03,cake_slice,morning,Cake Slice,Dessert,0,6.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,0.9707508933965906
2026-04-03,cake_slice,midday,Cake Slice,Dessert,0,6.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.0692866717691503
2026-04-03,cake_slice,evening,Cake Slice,Dessert,0,6.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.0516015555307268
2026-04-03,ham_cheese_sandwich,morning,Ham & Cheese Sandwich,Savory,8,5.4,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,0.877130484215812
2026-04-03,ham_cheese_sandwich,midday,Ham & Cheese Sandwich,Savory,11,6.714285714285714,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.0039320382249628
2026-04-03,ham_cheese_sandwich,evening,Ham & Cheese Sandwich,Savory,0,8.5,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.9233410922494345
2026-04-03,brioche,morning,Brioche,Pastry,1,6.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.0111617284025771
2026-04-03,brioche,midday,Brioche,Pastry,0,3.8,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.7478523087536728
2026-04-03,brioche,evening,Brioche,Pastry,0,3.8,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.015771525969732
2026-04-03,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,3.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.0569587056672913
2026-04-03,coffee_bun_sweet_bun,midday,Coffee Bun / Sweet Bun,Pastry,1,9.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.9911366858930993
2026-04-03,coffee_bun_sweet_bun,evening,Coffee Bun / Sweet Bun,Pastry,2,2.3,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.9068225195585474
2026-04-04,traditional_baguette,morning,Traditional Baguette,Bread,89,1.195967741935484,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.1565096256683969
2026-04-04,traditional_baguette,midday,Traditional Baguette,Bread,140,1.252027027027027,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.0924768426117455
2026-04-04,traditional_baguette,evening,Traditional Baguette,Bread,33,1.2738095238095235,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.9575150891516935
2026-04-04,butter_croissant,morning,Butter Croissant,Pastry,43,1.223529411764706,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,0.9791180947624503
2026-04-04,butter_croissant,midday,Butter Croissant,Pastry,6,1.4,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.8415175334122748
2026-04-04,butter_croissant,evening,Butter Croissant,Pastry,4,1.3333333333333333,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.0378720530951475
2026-04-04,pain_au_chocolat,morning,Pain au Chocolat,Pastry,23,1.3,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,0.8904609043749767
2026-04-04,pain_au_chocolat,midday,Pain au Chocolat,Pastry,2,1.3,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.0533092348809625
2026-04-04,pain_au_chocolat,evening,Pain au Chocolat,Pastry,5,1.3,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.082075353894056
2026-04-04,country_sourdough,morning,Country Sourdough,Bread,19,1.64375,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,0.9943789034444648
2026-04-04,country_sourdough,midday,Country Sourdough,Bread,16,2.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.9148436986508941
2026-04-04,country_sourdough,evening,Country Sourdough,Bread,1,1.7,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.099921338751342
2026-04-04,blueberry_muffin,morning,Blueberry Muffin,Dessert,0,3.8,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.0001735565386847
2026-04-04,blueberry_muffin,midday,Blueberry Muffin,Dessert,0,3.8,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.0074580303939558
2026-04-04,blueberry_muffin,evening,Blueberry Muffin,Dessert,0,3.8,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.9254772957157691
2026-04-04,chocolate_cookie,morning,Chocolate Cookie,Dessert,0,2.5,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.0154443150681478
2026-04-04,chocolate_cookie,midday,Chocolate Cookie,Dessert,2,1.15,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.9837669941983677
2026-04-04,chocolate_cookie,evening,Chocolate Cookie,Dessert,2,1.15,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.8937209756578282
2026-04-04,brownie,morning,Brownie,Dessert,0,4.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.1071993827962059
2026-04-04,brownie,midday,Brownie,Dessert,0,4.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.14073000842533
2026-04-04,brownie,evening,Brownie,Dessert,0,4.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.0814561862296106
2026-04-04,fruit_tart,morning,Fruit Tart,Dessert,6,5.32,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.0695066548818846
2026-04-04,fruit_tart,midday,Fruit Tart,Dessert,2,2.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.1412083328472422
2026-04-04,fruit_tart,evening,Fruit Tart,Dessert,1,2.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.9162001800782089
2026-04-04,cake_slice,morning,Cake Slice,Dessert,0,6.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,0.9152397270108537
2026-04-04,cake_slice,midday,Cake Slice,Dessert,0,6.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.9668484679475782
2026-04-04,cake_slice,evening,Cake Slice,Dessert,0,6.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.0238283493887421
2026-04-04,ham_cheese_sandwich,morning,Ham & Cheese Sandwich,Savory,2,7.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,0.9765900929117833
2026-04-04,ham_cheese_sandwich,midday,Ham & Cheese Sandwich,Savory,11,5.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.9184006152324206
2026-04-04,ham_cheese_sandwich,evening,Ham & Cheese Sandwich,Savory,0,8.5,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.0004525070568668
2026-04-04,brioche,morning,Brioche,Pastry,2,6.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,0.9924496202631138
2026-04-04,brioche,midday,Brioche,Pastry,1,6.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.0673059116694563
2026-04-04,brioche,evening,Brioche,Pastry,0,3.8,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.0035632166268833
2026-04-04,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,3,2.3,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,0.8476351084053227
2026-04-04,coffee_bun_sweet_bun,midday,Coffee Bun / Sweet Bun,Pastry,0,3.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.0308374471077926
2026-04-04,coffee_bun_sweet_bun,evening,Coffee Bun / Sweet Bun,Pastry,1,9.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.1265428320289703
2026-04-05,traditional_baguette,morning,Traditional Baguette,Bread,188,1.2370967741935484,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.0023141835292873
2026-04-05,traditional_baguette,midday,Traditional Baguette,Bread,131,1.2596385542168675,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.0789566899584417
2026-04-05,traditional_baguette,evening,Traditional Baguette,Bread,0,3.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.9595901073282853
2026-04-05,butter_croissant,morning,Butter Croissant,Pastry,77,1.2148148148148148,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.0452599248304302
2026-04-05,butter_croissant,midday,Butter Croissant,Pastry,5,1.6,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.9404328624597464
2026-04-05,butter_croissant,evening,Butter Croissant,Pastry,0,4.25,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.9802800781050623
2026-04-05,pain_au_chocolat,morning,Pain au Chocolat,Pastry,39,1.3,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,0.9809097907603909
2026-04-05,pain_au_chocolat,midday,Pain au Chocolat,Pastry,0,4.4,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.0381352077059582
2026-04-05,pain_au_chocolat,evening,Pain au Chocolat,Pastry,0,4.4,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.9340674550646204
2026-04-05,country_sourdough,morning,Country Sourdough,Bread,35,1.8344827586206895,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,0.8828092172355194
2026-04-05,country_sourdough,midday,Country Sourdough,Bread,7,1.6285714285714286,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.037608974450261
2026-04-05,country_sourdough,evening,Country Sourdough,Bread,0,6.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.0346020326034258
2026-04-05,blueberry_muffin,morning,Blueberry Muffin,Dessert,0,3.8,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.0089989224241267
2026-04-05,blueberry_muffin,midday,Blueberry Muffin,Dessert,0,3.8,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.074631068651611
2026-04-05,blueberry_muffin,evening,Blueberry Muffin,Dessert,0,3.8,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.9837889224513322
2026-04-05,chocolate_cookie,morning,Chocolate Cookie,Dessert,7,1.15,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.0225079550284633
2026-04-05,chocolate_cookie,midday,Chocolate Cookie,Dessert,3,1.15,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.9720065004950914
2026-04-05,chocolate_cookie,evening,Chocolate Cookie,Dessert,0,2.5,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.979311069176545
2026-04-05,brownie,morning,Brownie,Dessert,0,4.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.0272173136871032
2026-04-05,brownie,midday,Brownie,Dessert,0,4.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.181328762313134
2026-04-05,brownie,evening,Brownie,Dessert,0,4.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.0593838084196596
2026-04-05,fruit_tart,morning,Fruit Tart,Dessert,8,5.371428571428572,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.0438887399739805
2026-04-05,fruit_tart,midday,Fruit Tart,Dessert,7,5.55,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.0618751525654513
2026-04-05,fruit_tart,evening,Fruit Tart,Dessert,0,5.5,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.8121777706245298
2026-04-05,cake_slice,morning,Cake Slice,Dessert,0,6.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.0255342271003487
2026-04-05,cake_slice,midday,Cake Slice,Dessert,0,6.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.0728378953479343
2026-04-05,cake_slice,evening,Cake Slice,Dessert,0,6.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.00675412895774
2026-04-05,ham_cheese_sandwich,morning,Ham & Cheese Sandwich,Savory,7,5.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,0.9965459176036444
2026-04-05,ham_cheese_sandwich,midday,Ham & Cheese Sandwich,Savory,4,4.5,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.9248048887264557
2026-04-05,ham_cheese_sandwich,evening,Ham & Cheese Sandwich,Savory,0,8.5,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.9653271685987392
2026-04-05,brioche,morning,Brioche,Pastry,2,6.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,0.9333203637174062
2026-04-05,brioche,midday,Brioche,Pastry,1,6.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.0799605476251297
2026-04-05,brioche,evening,Brioche,Pastry,0,3.8,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.1201334230837314
2026-04-05,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,2,2.3,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.154805285637559
2026-04-05,coffee_bun_sweet_bun,midday,Coffee Bun / Sweet Bun,Pastry,10,3.975,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.9320004497141835
2026-04-05,coffee_bun_sweet_bun,evening,Coffee Bun / Sweet Bun,Pastry,0,3.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.9465270031651264
2026-04-06,traditional_baguette,morning,Traditional Baguette,Bread,102,1.2402985074626869,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,0.9400243868753596
2026-04-06,traditional_baguette,midday,Traditional Baguette,Bread,56,1.248,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.9185155094705394
2026-04-06,traditional_baguette,evening,Traditional Baguette,Bread,31,1.292857142857143,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.919806544634271
2026-04-06,butter_croissant,morning,Butter Croissant,Pastry,44,1.2444444444444445,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,0.9587604098975262
2026-04-06,butter_croissant,midday,Butter Croissant,Pastry,4,1.5,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.0699582020965612
2026-04-06,butter_croissant,evening,Butter Croissant,Pastry,8,1.36,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.9425731801203187
2026-04-06,pain_au_chocolat,morning,Pain au Chocolat,Pastry,33,1.3,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.0842464175810878
2026-04-06,pain_au_chocolat,midday,Pain au Chocolat,Pastry,2,1.3,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.1093974280501917
2026-04-06,pain_au_chocolat,evening,Pain au Chocolat,Pastry,10,1.3,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.0228077192715104
2026-04-06,country_sourdough,morning,Country Sourdough,Bread,19,2.0764705882352943,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.0983304681534953
2026-04-06,country_sourdough,midday,Country Sourdough,Bread,10,1.7,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.8910991763736649
2026-04-06,country_sourdough,evening,Country Sourdough,Bread,4,1.575,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.9553450743000558
2026-04-06,blueberry_muffin,morning,Blueberry Muffin,Dessert,0,3.8,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.015153323858067
2026-04-06,blueberry_muffin,midday,Blueberry Muffin,Dessert,0,3.8,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.0178587216384711
2026-04-06,blueberry_muffin,evening,Blueberry Muffin,Dessert,0,3.8,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.114338601988504
2026-04-06,chocolate_cookie,morning,Chocolate Cookie,Dessert,1,1.15,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,0.9200923720155801
2026-04-06,chocolate_cookie,midday,Chocolate Cookie,Dessert,0,2.5,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.9570435541130725
2026-04-06,chocolate_cookie,evening,Chocolate Cookie,Dessert,3,1.15,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.9932013543415429
2026-04-06,brownie,morning,Brownie,Dessert,0,4.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,0.9585104643911678
2026-04-06,brownie,midday,Brownie,Dessert,0,4.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.9165898970771971
2026-04-06,brownie,evening,Brownie,Dessert,0,4.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.9618759643966961
2026-04-06,fruit_tart,morning,Fruit Tart,Dessert,3,8.1,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,0.9803578829769608
2026-04-06,fruit_tart,midday,Fruit Tart,Dessert,3,2.6,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.1158035572223306
2026-04-06,fruit_tart,evening,Fruit Tart,Dessert,3,2.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.918381447300838
2026-04-06,cake_slice,morning,Cake Slice,Dessert,0,6.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.0652147641886558
2026-04-06,cake_slice,midday,Cake Slice,Dessert,0,6.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.1017708270517663
2026-04-06,cake_slice,evening,Cake Slice,Dessert,0,6.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.958992428072037
2026-04-06,ham_cheese_sandwich,morning,Ham & Cheese Sandwich,Savory,6,4.75,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.0207914481369413
2026-04-06,ham_cheese_sandwich,midday,Ham & Cheese Sandwich,Savory,20,5.8,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.0460749053450147
2026-04-06,ham_cheese_sandwich,evening,Ham & Cheese Sandwich,Savory,0,8.5,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.03288037009379
2026-04-06,brioche,morning,Brioche,Pastry,2,6.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.0065714577033555
2026-04-06,brioche,midday,Brioche,Pastry,0,3.8,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.9456939267289849
2026-04-06,brioche,evening,Brioche,Pastry,0,3.8,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.0529965273307247
2026-04-06,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,3.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,0.9700433687727337
2026-04-06,coffee_bun_sweet_bun,midday,Coffee Bun / Sweet Bun,Pastry,0,3.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.0022920747006916
2026-04-06,coffee_bun_sweet_bun,evening,Coffee Bun / Sweet Bun,Pastry,2,2.3,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.0140654645720566
2026-04-07,traditional_baguette,morning,Traditional Baguette,Bread,64,1.1944444444444444,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.0684791380352923
2026-04-07,traditional_baguette,midday,Traditional Baguette,Bread,51,1.2486842105263158,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.1542352964638305
2026-04-07,traditional_baguette,evening,Traditional Baguette,Bread,22,1.2941176470588236,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.9409771903624606
2026-04-07,butter_croissant,morning,Butter Croissant,Pastry,18,1.3333333333333333,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.004205977673899
2026-04-07,butter_croissant,midday,Butter Croissant,Pastry,1,1.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.8812466413877647
2026-04-07,butter_croissant,evening,Butter Croissant,Pastry,1,1.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.1185153539112442
2026-04-07,pain_au_chocolat,morning,Pain au Chocolat,Pastry,14,1.3,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.0035079556694424
2026-04-07,pain_au_chocolat,midday,Pain au Chocolat,Pastry,1,1.3,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.976025797617895
2026-04-07,pain_au_chocolat,evening,Pain au Chocolat,Pastry,1,1.3,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.0041780847795765
2026-04-07,country_sourdough,morning,Country Sourdough,Bread,17,1.8411764705882356,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.0082210809595877
2026-04-07,country_sourdough,midday,Country Sourdough,Bread,5,1.64,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.9414528429873025
2026-04-07,country_sourdough,evening,Country Sourdough,Bread,6,1.6666666666666667,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.0950376176364045
2026-04-07,blueberry_muffin,morning,Blueberry Muffin,Dessert,0,3.8,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.051579178312418
2026-04-07,blueberry_muffin,midday,Blueberry Muffin,Dessert,0,3.8,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.0627336275837855
2026-04-07,blueberry_muffin,evening,Blueberry Muffin,Dessert,0,3.8,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.9455992299758811
2026-04-07,chocolate_cookie,morning,Chocolate Cookie,Dessert,3,1.15,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,0.9412709016788446
2026-04-07,chocolate_cookie,midday,Chocolate Cookie,Dessert,2,1.15,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.9909159427516663
2026-04-07,chocolate_cookie,evening,Chocolate Cookie,Dessert,1,1.15,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.0639966311835263
2026-04-07,brownie,morning,Brownie,Dessert,0,4.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.040135664197826
2026-04-07,brownie,midday,Brownie,Dessert,0,4.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.9377852287254188
2026-04-07,brownie,evening,Brownie,Dessert,0,4.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.053420885336112
2026-04-07,fruit_tart,morning,Fruit Tart,Dessert,0,5.5,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,0.922230326093869
2026-04-07,fruit_tart,midday,Fruit Tart,Dessert,8,2.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.9470704732134341
2026-04-07,fruit_tart,evening,Fruit Tart,Dessert,2,2.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.012617868610696
2026-04-07,cake_slice,morning,Cake Slice,Dessert,0,6.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,0.9062821425379802
2026-04-07,cake_slice,midday,Cake Slice,Dessert,0,6.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.9229177177746534
2026-04-07,cake_slice,evening,Cake Slice,Dessert,0,6.2,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.1241697237785997
2026-04-07,ham_cheese_sandwich,morning,Ham & Cheese Sandwich,Savory,0,8.5,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.1093012780284557
2026-04-07,ham_cheese_sandwich,midday,Ham & Cheese Sandwich,Savory,13,5.818181818181818,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.1831772705026635
2026-04-07,ham_cheese_sandwich,evening,Ham & Cheese Sandwich,Savory,0,8.5,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.036045832330192
2026-04-07,brioche,morning,Brioche,Pastry,1,6.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.0515811485007178
2026-04-07,brioche,midday,Brioche,Pastry,0,3.8,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,0.9876033891790357
2026-04-07,brioche,evening,Brioche,Pastry,0,3.8,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.9719646001316061
2026-04-07,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,1,2.3,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,1.069753241155591
2026-04-07,coffee_bun_sweet_bun,midday,Coffee Bun / Sweet Bun,Pastry,1,9.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.1089581711846594
2026-04-07,coffee_bun_sweet_bun,evening,Coffee Bun / Sweet Bun,Pastry,1,9.0,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,1.0629322797150835
2026-04-08,traditional_baguette,morning,Traditional Baguette,Bread,63,1.2178571428571427,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.1,0.9328148941946866
2026-04-08,traditional_baguette,midday,Traditional Baguette,Bread,60,1.2630434782608695,subang_residential,Subang Residential,residential_neighbourhood,0.82,1.0,1.0313299217710237
2026-04-08,traditional_baguette,evening,Traditional Baguette,Bread,26,1.291304347826087,subang_residential,Subang Residential,residential_neighbourhood,0.82,0.9,0.9383879529942223
